ProvId,Location,Municipality,Date,Year,Month,Day,Date2,MinSampleDepth,MaxSampleDepth,Chlorophyll,pH,Temperature,P,DissolvedOxygen,ElecticalConductivity,N,Turbidity,LocationEdited
773964,Västra Ringsjön,Höör,11/13/2018,2018,11,13,317,0.1,0.1,24,7.9,8.1,24,10.7,28.9,,6.5,Västra Ringsjön
773965,Västra Ringsjön,Höör,12/11/2018,2018,12,11,345,0.1,0.1,31,8.05,3.6,69,13,29,,12,Västra Ringsjön
773966,Västra Ringsjön,Höör,2/13/2018,2018,2,13,44,0.1,0.1,1.9,8.17,1.2,15,15.1,27.4,,1.4,Västra Ringsjön
773967,Västra Ringsjön,Höör,3/20/2018,2018,3,20,79,0.1,0.1,22,8.07,1.5,20,13,27.6,,1.5,Västra Ringsjön
773968,Västra Ringsjön,Höör,4/17/2018,2018,4,17,107,0.1,0.1,24,8.48,9.1,19,12.1,27.8,,4.9,Västra Ringsjön
773969,Västra Ringsjön,Höör,5/15/2018,2018,5,15,135,0.1,0.1,9.2,8.74,18.3,19,10.1,27.9,,4.3,Västra Ringsjön
773970,Västra Ringsjön,Höör,6/12/2018,2018,6,12,163,0.1,0.1,26,8.71,20.4,46,8.1,27.6,,9.7,Västra Ringsjön
773971,Västra Ringsjön,Höör,7/18/2018,2018,7,18,199,0.1,0.1,66,8.98,23,51,8.9,25.9,,27,Västra Ringsjön
773972,Västra Ringsjön,Höör,8/14/2018,2018,8,14,226,0.1,0.1,50,8.7,19.9,110,8.7,25.8,,30,Västra Ringsjön
773973,Västra Ringsjön,Höör,9/11/2018,2018,9,11,254,0.1,0.1,41,8.25,17.6,80,8.7,27.1,,17,Västra Ringsjön
773978,Östra Ringsjön,Hörby,1/9/2018,2018,1,9,9,0.1,0.1,13,7.92,2.4,27,12.6,26,,1.9,Östra Ringsjön
773979,Östra Ringsjön,Hörby,10/9/2018,2018,10,9,282,0.1,0.1,17,8.06,11.8,84,10.8,27.7,,8.1,Östra Ringsjön
773980,Östra Ringsjön,Hörby,11/13/2018,2018,11,13,317,0.1,0.1,6.9,7.65,8.3,60,10.3,27.9,,4.1,Östra Ringsjön
773981,Östra Ringsjön,Hörby,12/11/2018,2018,12,11,345,0.1,0.1,4.2,7.9,3.9,51,12.2,28.2,,2.2,Östra Ringsjön
773982,Östra Ringsjön,Hörby,2/13/2018,2018,2,13,44,0.1,0.1,1.5,7.88,1.4,35,13.1,26.5,,1.7,Östra Ringsjön
773983,Östra Ringsjön,Hörby,3/20/2018,2018,3,20,79,0.1,0.1,6.8,7.89,1.3,32,12.3,26.3,,1.3,Östra Ringsjön
773984,Östra Ringsjön,Hörby,4/17/2018,2018,4,17,107,0.1,0.1,40,8.47,7.6,37,13,27.5,,4,Östra Ringsjön
773985,Östra Ringsjön,Hörby,5/15/2018,2018,5,15,135,0.1,0.1,8.8,8.45,16.7,18,10.6,27.5,,2.3,Östra Ringsjön
773986,Östra Ringsjön,Hörby,6/12/2018,2018,6,12,163,0.1,0.1,11,8.38,20.3,20,8.7,27.3,,3.6,Östra Ringsjön
773987,Östra Ringsjön,Hörby,7/18/2018,2018,7,18,199,0.1,0.1,35,9.21,22.8,38,11.3,26.3,,12,Östra Ringsjön
773988,Östra Ringsjön,Hörby,8/14/2018,2018,8,14,226,0.1,0.1,23,8.3,20.8,120,7.1,26.9,,17,Östra Ringsjön
773989,Östra Ringsjön,Hörby,9/11/2018,2018,9,11,254,0.1,0.1,37,8.1,18,140,8.3,27.3,,18,Östra Ringsjön
774006,Sätoftasjön,Hörby,1/9/2018,2018,1,9,9,0.1,0.1,1.4,7.67,2.3,37,12.2,19.3,,2.5,Sätoftasjön
774007,Sätoftasjön,Hörby,10/9/2018,2018,10,9,282,0.1,0.1,20,8.01,11.1,35,11,26.9,,5,Sätoftasjön
774008,Sätoftasjön,Hörby,11/13/2018,2018,11,13,317,0.1,0.1,19,7.5,8.2,36,10.6,27,,3.2,Sätoftasjön
774009,Sätoftasjön,Hörby,12/11/2018,2018,12,11,345,0.1,0.1,12,7.9,3.7,27,11.7,27.2,,2.7,Sätoftasjön
774010,Sätoftasjön,Hörby,2/13/2018,2018,2,13,44,0.1,0.1,5.7,7.58,1.8,32,13,19.3,,1.6,Sätoftasjön
774011,Sätoftasjön,Hörby,3/20/2018,2018,3,20,79,0.1,0.1,17,7.81,1.1,30,12.6,20.8,,2.7,Sätoftasjön
774012,Sätoftasjön,Hörby,4/17/2018,2018,4,17,107,0.1,0.1,22,8.05,9,34,11,21.9,,3.5,Sätoftasjön
774013,Sätoftasjön,Hörby,5/15/2018,2018,5,15,135,0.1,0.1,5.3,8.2,18,21,9.7,24.4,,3.8,Sätoftasjön
774014,Sätoftasjön,Hörby,6/12/2018,2018,6,12,163,0.1,0.1,17,8.64,20.7,30,8.6,25.2,,4,Sätoftasjön
774015,Sätoftasjön,Hörby,7/18/2018,2018,7,18,199,0.1,0.1,29,8.6,23.5,34,9.3,26.2,,7,Sätoftasjön
774016,Sätoftasjön,Hörby,8/14/2018,2018,8,14,226,0.1,0.1,29,8.15,19.8,65,7.8,26.6,,12,Sätoftasjön
774017,Sätoftasjön,Hörby,9/11/2018,2018,9,11,254,0.1,0.1,18,7.8,17,60,8,26.7,,7.5,Sätoftasjön
774106,Börringesjön,Svedala,5/16/2018,2018,5,16,136,0.1,0.1,38,8.67,19.9,47,11.8,35.2,,27,Börringesjön
774107,Börringesjön,Svedala,6/20/2018,2018,6,20,171,0.1,0.1,41,8.37,18.2,100,9.4,36,,44,Börringesjön
774108,Börringesjön,Svedala,7/11/2018,2018,7,11,192,0.1,0.1,42,8.52,20,89,9.2,33.8,,39,Börringesjön
774109,Börringesjön,Svedala,8/16/2018,2018,8,16,228,0.1,0.1,51,8.7,20.4,88,10.7,31.8,,43,Börringesjön
774110,Börringesjön,Svedala,9/19/2018,2018,9,19,262,0.1,0.1,46,8.75,17.1,89,10.3,31.5,,39,Börringesjön
774111,Fjällfotasjön,Svedala,5/16/2018,2018,5,16,136,0.1,0.1,28,8.84,19.9,49,9.9,29.6,,12,Fjällfotasjön
774112,Fjällfotasjön,Svedala,6/20/2018,2018,6,20,171,0.1,0.1,16,8.12,18.9,95,8.7,33.5,,18,Fjällfotasjön
774113,Fjällfotasjön,Svedala,7/11/2018,2018,7,11,192,0.1,0.1,36,8.43,20.6,82,8.3,36,,20,Fjällfotasjön
774114,Fjällfotasjön,Svedala,8/16/2018,2018,8,16,228,0.1,0.1,44,8.79,20.2,95,10.2,37.8,,26,Fjällfotasjön
774115,Fjällfotasjön,Svedala,9/19/2018,2018,9,19,262,0.1,0.1,82,8.81,17.3,110,10.4,28.3,,22,Fjällfotasjön
774116,Yddingesjön,Svedala,5/16/2018,2018,5,16,136,0.1,0.1,42,8.45,19,43,11.1,46.3,,21,Yddingesjön
774117,Yddingesjön,Svedala,6/20/2018,2018,6,20,171,0.1,0.1,51,8.24,19.1,82,8.6,45.3,,32,Yddingesjön
774118,Yddingesjön,Svedala,7/11/2018,2018,7,11,192,0.1,0.1,70,8.21,21,89,7.4,45.7,,31,Yddingesjön
774119,Yddingesjön,Svedala,8/16/2018,2018,8,16,228,0.1,0.1,69,8.43,20.3,62,9.7,42.9,,23,Yddingesjön
774120,Yddingesjön,Svedala,9/19/2018,2018,9,19,262,0.1,0.1,67,8.39,17,79,9.9,43.2,,25,Yddingesjön
774121,Havgårdssjön,Svedala,5/16/2018,2018,5,16,136,0.1,0.1,3.9,8.27,20.1,24,10.8,32.1,,2.3,Havgårdssjön
774122,Havgårdssjön,Svedala,6/20/2018,2018,6,20,171,0.1,0.1,11,8.26,19.8,61,8.8,29.7,,7.2,Havgårdssjön
774123,Havgårdssjön,Svedala,7/11/2018,2018,7,11,192,0.1,0.1,35,8.62,20.9,52,10.5,29.5,,12,Havgårdssjön
774124,Havgårdssjön,Svedala,8/16/2018,2018,8,16,228,0.1,0.1,49,8.5,21.1,55,10.4,26.5,,8.8,Havgårdssjön
774125,Havgårdssjön,Svedala,9/19/2018,2018,9,19,262,0.1,0.1,20,8.21,17.5,49,9.5,27.8,,7.9,Havgårdssjön
774126,Eksholmssjön,Svedala,8/16/2018,2018,8,16,228,0.1,0.1,43,7.18,20.8,67,8.7,10.8,,4,Eksholmssjön
774192,Lillesjö,Bromölla,3/13/2019,2019,3,13,72,0.5,0.5,9.3,5.11,3.8,4.2,11.2,6.87,,,Lillesjö
774194,Bäen,Kristianstad,3/13/2019,2019,3,13,72,0.5,0.5,2.3,5.98,3.6,12.4,12.6,6.96,,,Bäen
774195,Krankesjön,Lund,3/14/2019,2019,3,14,73,0.5,0.5,30,5.74,3.6,40.7,11.8,8.01,,,Krankesjön
774199,Havgårdssjön,Svedala,3/12/2019,2019,3,12,71,0.5,0.5,11,8.14,4.8,43.1,13.1,41.2,,,Havgårdssjön
774200,Krageholmssjön,Ystad,3/12/2019,2019,3,12,71,0.5,0.5,20,7.11,4.1,38.3,12.8,12.1,,,Krageholmssjön
775045,"Finjasjön,",Hässleholm,8/30/2017,2017,8,30,242,0.5,0.5,110,9.1,19,43,10.7,22.2,,23,Finjasjön
775049,"Finjasjön,",Hässleholm,9/4/2018,2018,9,4,247,0.5,0.5,19,8.2,18.3,100,9.7,20.7,,21,Finjasjön
775191,Råbelövssjön,Kristianstad,8/30/2017,2017,8,30,242,0.5,0.5,33,8.5,19.6,35,11.3,44.6,,5.9,Råbelövssjön
775195,Råbelövssjön,Kristianstad,8/29/2018,2018,8,29,241,0.5,0.5,17,8.1,19,62,7.6,40.8,,4.3,Råbelövssjön
775199,Hammarsjön,Kristianstad,8/30/2017,2017,8,30,242,0.5,0.5,4.9,7.1,19.2,32,7.3,13.1,,5,Hammarsjön
775203,Hammarsjön,Kristianstad,8/29/2018,2018,8,29,241,0.5,0.5,3.9,7.8,17.4,21,9.4,28.8,,6.2,Hammarsjön
775335,"Osbysjön, Norra Osbysjön",Osby,9/6/2017,2017,9,6,249,0.5,0.5,10,6.9,16.8,28,8.1,11,,4.7,Osbysjön
775339,"Osbysjön, Norra Osbysjön",Osby,9/4/2018,2018,9,4,247,0.5,0.5,22,7.1,18,31,9.1,12.4,,4.5,Osbysjön
776709,Skäravattnet,Osby,4/24/2019,2019,4,24,114,0.5,0.5,12,6.11,12.1,28.5,11,7.07,,,Skäravattnet
776710,Hjärtasjön,Osby,4/24/2019,2019,4,24,114,0.5,0.5,6.9,6.45,12.9,17.4,10.1,7.98,,,Hjärtasjön
776726,Norra Smedsjön,Osby,4/24/2019,2019,4,24,114,0.5,0.5,15,5.98,12.8,31.4,9.5,7.45,,,Norra Smedsjön
776775,Vombsjön,Lund,4/23/2019,2019,4,23,113,0.5,0.5,12,8.27,9.7,22.5,11.8,,,,Vombsjön
776807,Lillesjö,Bromölla,4/16/2019,2019,4,16,106,0.5,0.5,3.5,5.14,5.6,5.8,10.6,6.98,,,Lillesjö
776808,Bäen,Kristianstad,4/16/2019,2019,4,16,106,0.5,0.5,3.6,5.38,8.2,16,11.5,8.34,,,Bäen
776809,Enegylet,Bromölla,4/16/2019,2019,4,16,106,0.5,0.5,13,6.09,7.9,27.8,10.3,8.1,,,Enegylet
776977,Ellestadssjön,Sjöbo,4/15/2019,2019,4,15,105,0.5,0.5,82,8.8,7.4,65.7,13.6,33.3,,,Ellestadssjön
776978,Krageholmssjön,Ystad,4/15/2019,2019,4,15,105,0.5,0.5,14,8.28,7.5,37.9,12.2,32,,,Krageholmssjön
777073,Fåglasjön,Hässleholm,4/11/2019,2019,4,11,101,0.5,0.5,6.8,6.1,9.5,17.8,12.33,10.2,,,Fåglasjön
777074,Dagstorpssjön,Höör,4/11/2019,2019,4,11,101,0.5,0.5,33,7.32,8,22.5,11.1,11.7,,,Dagstorpssjön
777075,Lärkesholmssjön,Örkelljunga,4/11/2019,2019,4,11,101,0.5,0.5,2.4,6.29,8,15.4,11.1,9.7,,,Lärkesholmssjön
777119,Svanshalssjön,Osby,4/10/2019,2019,4,10,100,0.5,0.5,5.2,6.56,8.4,16.5,11.6,7.59,,,Svanshalssjön
777120,Bodarpasjön,Osby,4/10/2019,2019,4,10,100,0.5,0.5,2.9,6.13,8.7,14.4,11.2,8.03,,,Bodarpasjön
777124,Liasjön,Osby,4/10/2019,2019,4,10,100,0.5,0.5,5.2,4.68,8.6,23.2,9.7,7.47,,,Liasjön
786168,Havgårdssjön,Svedala,5/7/2019,2019,5,7,127,0.5,0.5,2.7,7.97,10.8,47.1,10.1,31.2,,,Havgårdssjön
786169,Krankesjön,Lund,5/7/2019,2019,5,7,127,0.5,0.5,13,8.06,9.5,84.1,10.4,41.3,,,Krankesjön
786322,Krageholmssjön,Ystad,5/16/2019,2019,5,16,136,0.5,0.5,0.8,8.01,13.7,39.8,7.4,,,,Krageholmssjön
786324,Krageholmssjön,Ystad,4/30/2019,2019,4,30,120,0.5,0.5,9.4,8.12,12.9,45,8.7,,,,Krageholmssjön
786326,Vombsjön,Lund,5/22/2019,2019,5,22,142,0.5,0.5,1.1,8.11,16.4,17.4,9.85,,,,Vombsjön
786328,Vombsjön,Lund,5/8/2019,2019,5,8,128,0.5,0.5,7.9,8.24,10.7,19.2,10.6,,,,Vombsjön
786741,Krageholmssjön,Ystad,6/4/2019,2019,6,4,155,0.5,0.5,4.2,8.07,17.6,30.1,8.4,,,,Krageholmssjön
786743,Vombsjön,Lund,6/12/2019,2019,6,12,163,0.5,0.5,18,8.19,17.8,23.5,9.4,,,,Vombsjön
786745,Krageholmssjön,Ystad,6/24/2019,2019,6,24,175,0.5,0.5,7.6,8.54,21.2,32.6,8.4,,,,Krageholmssjön
786753,Vombsjön,Lund,6/26/2019,2019,6,26,177,0.5,0.5,4.3,8.45,21.3,13.5,9.1,,,,Vombsjön
787534,Krageholmssjön,Ystad,7/10/2019,2019,7,10,191,0.5,0.5,31,7.93,19.1,59.8,6.6,,,,Krageholmssjön
787536,Vombsjön,Lund,7/24/2019,2019,7,24,205,0.5,0.5,12,8.38,20.6,52,8.5,,,,Vombsjön
787538,Vombsjön,Lund,7/10/2019,2019,7,10,191,0.5,0.5,21,8.34,18.4,36.4,9.6,,,,Vombsjön
789518,Fjällfotasjön,Svedala,8/19/2019,2019,8,19,231,0.5,0.5,49,8.25,18.1,122,8.6,37.2,,,Fjällfotasjön
789519,Snogeholmssjön,Sjöbo,8/15/2019,2019,8,15,227,0.5,0.5,52,8.41,20.3,96.7,9.1,33,,,Snogeholmssjön
789520,Sövdeborgssjön,Sjöbo,8/15/2019,2019,8,15,227,0.5,0.5,66,7.87,20.4,123,8,31.4,,,Sövdeborgssjön
789521,Sövdesjön,Sjöbo,8/15/2019,2019,8,15,227,0.5,0.5,51,8.03,20,170,7.8,34.9,,,Sövdesjön
789522,Vombsjön,Lund,8/22/2019,2019,8,22,234,0.5,0.5,20,8.46,19.5,63.8,9.5,38.6,,,Vombsjön
789523,Östra Ringsjön,Hörby,8/21/2019,2019,8,21,233,0.5,0.5,24,8.19,18.9,95.6,9.1,29.3,,,Östra Ringsjön
789524,Västra Ringsjön,Höör,8/21/2019,2019,8,21,233,0.5,0.5,50,8.51,18.4,90.4,10.3,30,,,Västra Ringsjön
789525,Skäravattnet,Osby,8/14/2019,2019,8,14,226,0.5,0.5,71,6.09,20.1,38.9,8.7,7.07,,,Skäravattnet
789526,Liasjön,Osby,8/13/2019,2019,8,13,225,0.5,0.5,48,4.76,19.4,52.4,5.1,6.26,,,Liasjön
789527,Svanshalssjön,Osby,8/13/2019,2019,8,13,225,0.5,0.5,18,6.62,19.8,20,8.1,7.6,,,Svanshalssjön
789528,Ellestadssjön,Sjöbo,8/22/2019,2019,8,22,234,0.5,0.5,51,8.93,19.4,78.6,11,26.2,,,Ellestadssjön
789529,Fåglasjön,Hässleholm,8/14/2019,2019,8,14,226,0.5,0.5,440,6.53,19.5,141,9.6,8.45,,,Fåglasjön
789530,Lärkesholmssjön,Örkelljunga,8/13/2019,2019,8,13,225,0.5,0.5,10,6.82,20.1,15.8,8.2,10.2,,,Lärkesholmssjön
789531,Dagstorpssjön,Höör,8/21/2019,2019,8,21,233,0.5,0.5,22,7.28,19.3,32.2,8.9,12.6,,,Dagstorpssjön
789532,Lillesjö,Bromölla,8/20/2019,2019,8,20,232,0.5,0.5,5.3,5.05,19.7,3.2,9.3,6.81,,,Lillesjö
789535,Bäen,Kristianstad,8/20/2019,2019,8,20,232,0.5,0.5,93,6.22,18.9,23.4,9,7.94,,,Bäen
789536,Krageholmssjön,Ystad,8/22/2019,2019,8,22,234,0.5,0.5,64,8.36,20,118,11,32,,,Krageholmssjön
789537,Havgårdssjön,Svedala,8/19/2019,2019,8,19,231,0.5,0.5,43,8.23,19.2,69.9,10,26.8,,,Havgårdssjön
789538,Krankesjön,Lund,8/22/2019,2019,8,22,234,0.5,0.5,23,8.82,18.3,51.4,10.4,29.5,,,Krankesjön
789539,Enegylet,Bromölla,8/20/2019,2019,8,20,232,0.5,0.5,54,6.81,19.6,18.4,9.4,7.84,,,Enegylet
789540,Hjärtasjön,Osby,8/14/2019,2019,8,14,226,0.5,0.5,13,6.46,18.9,19.1,7.2,8.04,,,Hjärtasjön
789541,Norra Smedsjön,Osby,8/14/2019,2019,8,14,226,0.5,0.5,19,6.42,18.5,41.5,6.6,7.6,,,Norra Smedsjön
789542,Bodarpasjön,Osby,8/13/2019,2019,8,13,225,0.5,0.5,8.5,6.53,20,16.3,7.2,8.46,,,Bodarpasjön
789554,Krageholmssjön,Ystad,8/21/2019,2019,8,21,233,0.5,0.5,58,8.09,19.9,108,7,,,,Krageholmssjön
789556,Krageholmssjön,Ystad,8/1/2019,2019,8,1,213,0.5,0.5,39,7.84,21.3,89.1,6,,,,Krageholmssjön
789563,Vombsjön,Lund,8/21/2019,2019,8,21,233,0.5,0.5,20,7.83,21.2,62.3,4.8,,,,Vombsjön
789565,Vombsjön,Lund,8/7/2019,2019,8,7,219,0.5,0.5,25,7.8,21.1,46.6,4.8,,,,Vombsjön
789580,Börringesjön,Svedala,8/19/2019,2019,8,19,231,0.5,0.5,57,8.03,18.4,127,9.9,35.5,,,Börringesjön
789581,Yddingen,Svedala,8/19/2019,2019,8,19,231,0.5,0.5,69,7.92,18.4,61.2,8.5,46.6,,14,Yddingesjön
789582,Svaneholmssjön,Skurup,8/15/2019,2019,8,15,227,0.5,0.5,7.5,8.19,19.2,34.7,10.2,35.7,,,Svaneholmssjön
790262,"Oppmannasjön, Arkelstorpsviken",Kristianstad,10/3/2017,2017,10,3,276,0.5,0.5,70,8.4,13.6,71,11.1,28.8,,,Oppmannasjön
790263,"Oppmannasjön, Arkelstorpsviken",Kristianstad,4/25/2017,2017,4,25,115,0.5,0.5,20,8.2,7.3,32,12.2,27.5,,,Oppmannasjön
790264,"Oppmannasjön, Arkelstorpsviken",Kristianstad,5/24/2017,2017,5,24,144,0.5,0.5,35,9.1,21.6,76,13.4,29.1,,,Oppmannasjön
790265,"Oppmannasjön, Arkelstorpsviken",Kristianstad,6/21/2017,2017,6,21,172,0.5,0.5,52,8.7,20.6,66,9.6,29.3,,,Oppmannasjön
790266,"Oppmannasjön, Arkelstorpsviken",Kristianstad,7/14/2017,2017,7,14,195,0.5,0.5,78,9,19.8,120,11.2,26.1,,,Oppmannasjön
790267,"Oppmannasjön, Arkelstorpsviken",Kristianstad,8/30/2017,2017,8,30,242,0.5,0.5,110,9.2,19.6,120,12.2,25,,,Oppmannasjön
790268,Oppmannasjön,Kristianstad,10/3/2017,2017,10,3,276,0.5,0.5,40,8.4,14.4,27,10.2,34.7,,,Oppmannasjön
790269,Oppmannasjön,Kristianstad,4/25/2017,2017,4,25,115,0.5,0.5,35,8.6,7.7,11,12.5,36.4,,,Oppmannasjön
790270,Oppmannasjön,Kristianstad,5/24/2017,2017,5,24,144,0.5,0.5,13,8.4,17.2,17,10.6,34.2,,,Oppmannasjön
790271,Oppmannasjön,Kristianstad,6/21/2017,2017,6,21,172,0.5,0.5,25,8.4,19.2,16,9.7,36.3,,,Oppmannasjön
790272,Oppmannasjön,Kristianstad,7/14/2017,2017,7,14,195,0.5,0.5,12,8.5,19.3,11,9.7,34.3,,,Oppmannasjön
790273,Oppmannasjön,Kristianstad,8/29/2017,2017,8,29,241,0.5,0.5,35,8.5,19.3,18,9.9,34.3,,,Oppmannasjön
790286,"Ivösjön, öster om Bäckaskog",Bromölla,10/3/2017,2017,10,3,276,0.5,0.5,4.3,7.8,14.6,7,9.9,16,,,Ivösjön
790287,"Ivösjön, öster om Bäckaskog",Bromölla,4/25/2017,2017,4,25,115,0.5,0.5,3.5,7.7,6.4,7,12.5,15.4,,,Ivösjön
790288,"Ivösjön, öster om Bäckaskog",Bromölla,5/24/2017,2017,5,24,144,0.5,0.5,5.3,7.7,15.2,8.1,11.1,14.8,,,Ivösjön
790289,"Ivösjön, öster om Bäckaskog",Bromölla,6/21/2017,2017,6,21,172,0.5,0.5,2.8,7.7,17.7,9,9.6,15.6,,,Ivösjön
790290,"Ivösjön, öster om Bäckaskog",Bromölla,7/14/2017,2017,7,14,195,0.5,0.5,3.4,7.9,18.7,5,9.7,15.5,,,Ivösjön
790291,"Ivösjön, öster om Bäckaskog",Bromölla,8/24/2017,2017,8,24,236,0.5,0.5,4,8,19.6,5,9.6,15.6,,,Ivösjön
790298,Ivösjön,Bromölla,10/3/2017,2017,10,3,276,0.5,0.5,8.6,7.7,14.8,9.6,9.7,15.9,,,Ivösjön
790299,Ivösjön,Bromölla,4/25/2017,2017,4,25,115,0.5,0.5,3.6,7.7,6.8,7.3,12.4,15.5,,,Ivösjön
790300,Ivösjön,Bromölla,5/24/2017,2017,5,24,144,0.5,0.5,5.8,7.8,15.9,6.6,11.1,14.6,,,Ivösjön
790301,Ivösjön,Bromölla,6/21/2017,2017,6,21,172,0.5,0.5,2.8,7.8,19.3,9.6,9.6,15.8,,,Ivösjön
790302,Ivösjön,Bromölla,7/14/2017,2017,7,14,195,0.5,0.5,4,8,19,5,9.7,15.5,,,Ivösjön
790303,Ivösjön,Bromölla,8/24/2017,2017,8,24,236,0.5,0.5,4.9,8,19.7,5,9.7,15.6,,,Ivösjön
790324,Levrasjön,Bromölla,10/3/2017,2017,10,3,276,0.5,0.5,3.4,8.2,14.8,9.7,9.4,32.3,,,Levrasjön
790325,Levrasjön,Bromölla,4/25/2017,2017,4,25,115,0.5,0.5,6.2,8.3,6.8,8.2,12.3,33.9,,,Levrasjön
790326,Levrasjön,Bromölla,5/24/2017,2017,5,24,144,0.5,0.5,2.5,8.4,16.8,14,10.7,34,,,Levrasjön
790327,Levrasjön,Bromölla,6/21/2017,2017,6,21,172,0.5,0.5,2.2,8.4,19.2,8,10,33.7,,,Levrasjön
790328,Levrasjön,Bromölla,7/14/2017,2017,7,14,195,0.5,0.5,2.5,8.6,19.4,5,10.3,32.3,,,Levrasjön
790329,Levrasjön,Bromölla,8/29/2017,2017,8,29,241,0.5,0.5,2.7,8.4,19.4,5,9.6,31.6,,,Levrasjön
790360,Immeln,Kristianstad,4/26/2017,2017,4,26,116,0.5,0.5,3.8,6.9,7.5,7.6,11.9,9.21,,,Immeln
790361,Immeln,Kristianstad,8/29/2017,2017,8,29,241,0.5,0.5,3.2,6.9,18.5,7.1,8.7,9.17,,,Immeln
790426,"Oppmannasjön, Arkelstorpsviken",Kristianstad,10/30/2018,2018,10,30,303,0.5,0.5,18,8.1,6.2,73,12.8,33.4,,,Oppmannasjön
790427,"Oppmannasjön, Arkelstorpsviken",Kristianstad,4/25/2018,2018,4,25,115,0.5,0.5,52,9,12.8,40,13,24.8,,,Oppmannasjön
790428,"Oppmannasjön, Arkelstorpsviken",Kristianstad,5/31/2018,2018,5,31,151,0.5,0.5,39,9.2,22.5,110,10.5,26.1,,,Oppmannasjön
790429,"Oppmannasjön, Arkelstorpsviken",Kristianstad,6/28/2018,2018,6,28,179,0.5,0.5,54,8.9,22.2,110,11.3,26.5,,,Oppmannasjön
790430,"Oppmannasjön, Arkelstorpsviken",Kristianstad,7/31/2018,2018,7,31,212,0.5,0.5,87,9.2,27.7,140,11.8,23.5,,,Oppmannasjön
790431,"Oppmannasjön, Arkelstorpsviken",Kristianstad,8/29/2018,2018,8,29,241,0.5,0.5,66,8.4,17,64,9.5,27.9,,,Oppmannasjön
790432,Oppmannasjön,Kristianstad,10/5/2018,2018,10,5,278,0.5,0.5,61,8.4,12.4,34,10.3,35.4,,,Oppmannasjön
790433,Oppmannasjön,Kristianstad,4/25/2018,2018,4,25,115,0.5,0.5,25,8.4,10.3,21,12.3,35.4,,,Oppmannasjön
790434,Oppmannasjön,Kristianstad,5/31/2018,2018,5,31,151,0.5,0.5,7.4,8.4,20.7,14,9.9,32.8,,,Oppmannasjön
790435,Oppmannasjön,Kristianstad,6/29/2018,2018,6,29,180,0.5,0.5,5.4,8.6,22.7,21,10.9,33,,,Oppmannasjön
790436,Oppmannasjön,Kristianstad,7/31/2018,2018,7,31,212,0.5,0.5,9.1,8.6,25.7,14,9.4,32.5,,,Oppmannasjön
790437,Oppmannasjön,Kristianstad,8/27/2018,2018,8,27,239,0.5,0.5,34,8.5,19.6,24,9,32.8,,,Oppmannasjön
790450,"Ivösjön, öster om Bäckaskog",Bromölla,10/5/2018,2018,10,5,278,0.5,0.5,2.9,7.6,12.9,7,10,15.6,,,Ivösjön
790451,"Ivösjön, öster om Bäckaskog",Bromölla,4/25/2018,2018,4,25,115,0.5,0.5,2.7,7.6,7.3,13,12.8,14.7,,,Ivösjön
790452,"Ivösjön, öster om Bäckaskog",Bromölla,5/31/2018,2018,5,31,151,0.5,0.5,3,7.7,19.7,13,9.5,14.5,,,Ivösjön
790453,"Ivösjön, öster om Bäckaskog",Bromölla,6/28/2018,2018,6,28,179,0.5,0.5,2.2,7.7,20.7,11,9.5,14.7,,,Ivösjön
790454,"Ivösjön, öster om Bäckaskog",Bromölla,7/31/2018,2018,7,31,212,0.5,0.5,3,7.8,25.3,6,8.62,15.4,,,Ivösjön
790455,"Ivösjön, öster om Bäckaskog",Bromölla,8/29/2018,2018,8,29,241,0.5,0.5,2.1,7.8,19.5,7,8.8,15.2,,,Ivösjön
790462,Ivösjön,Bromölla,10/5/2018,2018,10,5,278,0.5,0.5,4.1,7.7,12.6,8,10.3,15.6,,,Ivösjön
790463,Ivösjön,Bromölla,4/25/2018,2018,4,25,115,0.5,0.5,2.5,7.6,7,12,12.8,14.8,,,Ivösjön
790464,Ivösjön,Bromölla,5/31/2018,2018,5,31,151,0.5,0.5,3.9,7.7,19.8,8,9.5,14.6,,,Ivösjön
790465,Ivösjön,Bromölla,6/28/2018,2018,6,28,179,0.5,0.5,2.8,7.8,20.2,11,9.5,14.7,,,Ivösjön
790466,Ivösjön,Bromölla,7/31/2018,2018,7,31,212,0.5,0.5,3.5,7.9,25.5,6,8.7,15.1,,,Ivösjön
790467,Ivösjön,Bromölla,8/29/2018,2018,8,29,241,0.5,0.5,2.3,7.8,19.4,8,9.1,15.3,,,Ivösjön
790480,Levrasjön,Bromölla,10/5/2018,2018,10,5,278,0.5,0.5,3.7,8.1,13.2,10,9.5,32.2,,,Levrasjön
790481,Levrasjön,Bromölla,4/25/2018,2018,4,25,115,0.5,0.5,4,8.3,8.5,9.7,12.6,34.8,,,Levrasjön
790482,Levrasjön,Bromölla,5/31/2018,2018,5,31,151,0.5,0.5,1,8.4,20.3,5,9.7,32.9,,,Levrasjön
790483,Levrasjön,Bromölla,6/28/2018,2018,6,28,179,0.5,0.5,1.4,8.5,21.2,7,9.9,31.7,,,Levrasjön
790484,Levrasjön,Bromölla,7/31/2018,2018,7,31,212,0.5,0.5,1.3,8.4,25.3,7,8.9,30.1,,,Levrasjön
